,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:00:58.500,-0.27048131999999997,0.13642527999999998,0.93558872000000004,-1.8619999999999999,-14.082600000000003,-15.152200000000001,0,0,1,0,0,0,0
1970-01-01 00:00:59.000,-0.31913491999999999,0.088637880000000002,0.97224727999999994,6.6864000000000008,-4.9125999999999985,3.1289999999999996,0,0,1,0,0,0,0
1970-01-01 00:00:59.500,-0.24795035999999995,0.11136892000000001,0.96707692000000012,3.9928000000000003,-3.1248,-0.97019999999999995,0,0,1,0,0,0,0
1970-01-01 00:01:00.000,-0.29380771999999999,0.12337128,0.9391560000000001,-5.7735999999999992,0.51800000000000013,3.3250000000000002,0,0,1,0,0,0,0
1970-01-01 00:01:00.500,-0.27690339999999997,0.10517620000000001,0.95802452000000005,2.2385999999999999,-7.6229999999999993,-8.2474000000000007,0,0,1,0,0,0,0
1970-01-01 00:01:01.000,-0.27673015999999995,0.10637668000000002,0.95591636000000013,11.334399999999999,34.287399999999998,-1.9614000000000003,0,0,1,0,0,0,0
1970-01-01 00:01:01.500,-0.37709711999999995,0.14359156000000001,0.91769619999999985,-7.2603999999999997,-43.243199999999995,4.8971999999999989,0,0,1,0,0,0,0
1970-01-01 00:01:02.000,-0.25008780000000003,0.10741123999999999,0.96928755999999994,-1.5791999999999999,-4.1341999999999999,-4.4100000000000001,0,0,1,0,0,0,0
1970-01-01 00:01:02.500,-0.35977556000000005,0.085756240000000011,0.92459407999999998,5.1057999999999995,8.8242000000000012,-14.756000000000002,0,0,1,0,0,0,0
1970-01-01 00:01:03.000,-0.25561928000000006,0.13006419999999999,0.96458811999999994,1.8074000000000003,-22.398599999999998,-3.2227999999999999,0,0,1,0,0,0,0
1970-01-01 00:01:03.500,-0.30911140000000004,0.097368200000000016,0.93237767999999988,-3.5195999999999996,1.0275999999999983,-4.9392000000000005,0,0,1,0,0,0,0
1970-01-01 00:01:04.000,-0.26418123999999998,0.11345756000000001,0.99074735999999997,3.7659999999999991,53.432400000000001,-0.27300000000000069,0,0,1,0,0,0,0
1970-01-01 00:01:04.500,-0.34679231999999999,0.11187888000000001,0.89022667999999994,4.0544000000000002,-30.919,-10.0968,0,0,1,0,0,0,0
1970-01-01 00:01:05.000,-0.38389739999999994,0.10196515999999999,0.86923536000000001,-6.6094000000000008,-34.112400000000001,10.6876,0,0,1,0,0,0,0
1970-01-01 00:01:05.500,-0.30449248000000007,0.12311996,0.94105431999999989,4.4939999999999989,-7.432599999999999,-5.7288000000000014,0,0,1,0,0,0,0
1970-01-01 00:01:06.000,-0.29007208000000001,0.10083299999999999,0.93986848000000012,-5.7539999999999996,-3.4047999999999972,9.1658000000000008,0,0,1,0,0,0,0
1970-01-01 00:01:06.500,-0.3271308,0.14637804000000001,0.91694224000000024,14.394799999999998,98.399000000000001,-11.654999999999998,0,0,1,0,0,0,0
1970-01-01 00:01:07.000,-0.44054199999999999,0.077716439999999998,0.88706444000000007,-11.967200000000002,-108.12479999999998,6.8991999999999996,0,0,1,0,0,0,0
1970-01-01 00:01:07.500,-0.32384655999999995,0.10785776000000002,0.92710727999999998,0.81340000000000112,-3.3838000000000017,4.7992000000000008,0,0,1,0,0,0,0
1970-01-01 00:01:08.000,-0.34553084000000001,0.17627292,0.93639391999999988,14.828800000000001,-16.522800000000004,-5.7540000000000013,0,0,1,0,0,0,0
1970-01-01 00:01:08.500,-0.18581088000000001,0.14843252000000001,0.97805692000000011,-4.2098000000000004,-8.2698,-3.3992,0,0,1,0,0,0,0
1970-01-01 00:01:09.000,-0.2242238,0.15193880000000001,0.96862144000000006,-11.841199999999999,-1.5372000000000039,-5.283599999999999,0,0,1,0,0,0,0
1970-01-01 00:01:09.500,-0.26467900000000005,0.088837960000000007,0.96302652,12.159000000000001,-8.3285999999999998,-0.92120000000000035,0,0,1,0,0,0,0
1970-01-01 00:01:10.000,-0.20681439999999998,0.12271492000000002,0.98054083999999986,-0.14560000000000009,5.2136000000000005,-5.3228,0,0,1,0,0,0,0
1970-01-01 00:01:10.500,-0.36602928000000001,0.11747623999999998,0.90676012000000017,-1.6702000000000001,-6.6696,0.14839999999999956,0,0,1,0,0,0,0
1970-01-01 00:01:11.000,-0.29414932000000005,0.09397904,0.9304866799999999,9.7216000000000005,16.134999999999994,-27.676600000000004,0,0,1,0,0,0,0
1970-01-01 00:01:11.500,-0.29264872000000003,0.12475719999999998,0.92840048000000008,-6.1068000000000007,-19.4208,21.228200000000001,0,0,1,0,0,0,0
1970-01-01 00:01:12.000,-0.23267108,0.18064784,0.95832708000000011,-19.733000000000001,-2.5773999999999999,-1.4517999999999995,0,0,1,0,0,0,0
